评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,特别好用 通信音质： 其他特色： 显示效果： 显示效果： 其他特色： 通信音质：,2025年11月8日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",特别好用 通信音质 其他特色 显示效果 显示效果 其他特色 通信音质,特别 好用 通信 音质 其他 特色 显示 效果 显示 效果 其他 特色 通信 音质,商品3.csv,0.9975,正向
1,手机质感很好，凌云配色好看太喜欢了。双马达扬声器效果好非常清晰。玩游戏操作流畅非常丝滑，推荐这款手机。,2025年11月8日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手机质感很好凌云配色好看太喜欢了双马达扬声器效果好非常清晰玩游戏操作流畅非常丝滑推荐这款手机,手机 质感 凌云 配色 好看 喜欢 马达 扬声器 效果 非常 清晰 玩游戏 操作 流畅 非常 丝滑 推荐 手机,商品3.csv,1.0,正向
1,手机不错 吃到了国补后下单价格划算。我是iq11升级的15使用一个天一个地。体验相当明显 打游戏再也不烫了 续航也久,2025年11月8日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手机不错 吃到了国补后下单价格划算我是升级的使用一个天一个地体验相当明显 打游戏再也不烫了 续航也久,手机 不错 国补后 下单 价格 划算 升级 使用 一个天 一个 体验 相当 明显 打游戏 再也 续航,商品3.csv,0.9711,正向
1,通信音质：可以 其他特色：颜色好看，物流很快，系统不卡，好评！ 显示效果：屏幕看着不错，,2025年11月8日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",通信音质可以 其他特色颜色好看物流很快系统不卡好评 显示效果屏幕看着不错,通信 音质 可以 其他 特色 颜色 好看 物流 很快 系统 不卡 好评 显示 效果 屏幕 看着 不错,商品3.csv,0.9998,正向
1,新出的手机确实不错，拍照很清晰，打游戏很快不卡顿，次日达超级快。用起来很舒服，不错。,2025年11月8日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",新出的手机确实不错拍照很清晰打游戏很快不卡顿次日达超级快用起来很舒服不错,新出 手机 确实 不错 拍照 清晰 打游戏 很快 不卡顿 次日 超级 快用 起来 舒服 不错,商品3.csv,1.0,正向
1,手机用了快两周了，用起来挺顺滑的，新系统的锁屏挺有意思的，手机手感也不错。,2025年11月8日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机用了快两周了用起来挺顺滑的新系统的锁屏挺有意思的手机手感也不错,手机 两周 起来 顺滑 系统 有意思 手机 手感 不错,商品3.csv,0.9993,正向
1,手机到货一个星期了，八年级的孩试用了一个星期，刷刷抖音，打打游戏，没发现什么小毛病，孩子用的挺开心🥳,2025年11月8日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",手机到货一个星期了八年级的孩试用了一个星期刷刷抖音打打游戏没发现什么小毛病孩子用的挺开心,手机 到货 一个 星期 八年级 试用 一个 星期 刷刷 抖音 打打 游戏 发现 什么 小毛病 孩子 开心,商品3.csv,0.9217,正向
1, iqoo15手王者荣耀典藏版yyds，包装很帅气，手机性能强劲，屏幕显示效果出色，拍照清晰自然，使用流畅无卡顿。典藏版收藏价值非常高！！！！,2025年11月8日,"{'机身颜色': 'iQOO✖️王者荣耀十周年典藏版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手王者荣耀典藏版包装很帅气手机性能强劲屏幕显示效果出色拍照清晰自然使用流畅无卡顿典藏版收藏价值非常高,王者 荣耀 典藏版 包装 帅气 手机 性能 强劲 屏幕显示 效果 出色 拍照 清晰 自然 使用 流畅 无卡顿 典藏版 收藏 价值 非常,商品3.csv,1.0,正向
1,经过一段时间的使用，这个价格能买到这种质量的产品，简直是捡到宝了，惊喜万分！ 玩游戏很给力，屏幕显示清晰，拍照也不差，妥妥的水桶机,2025年11月8日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",经过一段时间的使用这个价格能买到这种质量的产品简直是捡到宝了惊喜万分 玩游戏很给力屏幕显示清晰拍照也不差妥妥的水桶机,经过 一段时间 使用 这个 价格 这种 质量 产品 简直 惊喜万分 玩游戏 屏幕显示 清晰 拍照 不差 妥妥 水桶,商品3.csv,0.203,负向
1,用了一段时间，外观漂亮，信号也不错，续航也够用，游戏性能稳定。,2025年11月8日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",用了一段时间外观漂亮信号也不错续航也够用游戏性能稳定,一段时间 外观 漂亮 信号 不错 续航 够用 游戏 性能 稳定,商品3.csv,1.0,正向
1,iqoo的年度旗舰iqoo15收到了，物流速度快，包装完好，是原厂的正品行货。这款旗舰屏幕采用了三星的顶级M14屏幕，显示通透，亮度高，阳光下能清晰显示，色彩好，看剧打游戏非常舒服。电池采用了7000mAh大电池，充电速度也达到了100w，续航非常给力。整机手感好，上手舒适。处理器采用高通的年度旗舰第五代骁龙8，速度非常快。拥有这样一部手机非常高兴。,2025年11月5日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",的年度旗舰收到了物流速度快包装完好是原厂的正品行货这款旗舰屏幕采用了三星的顶级屏幕显示通透亮度高阳光下能清晰显示色彩好看剧打游戏非常舒服电池采用了大电池充电速度也达到了续航非常给力整机手感好上手舒适处理器采用高通的年度旗舰第五代骁龙速度非常快拥有这样一部手机非常高兴,年度 旗舰 收到 物流 速度 包装 完好 原厂 正品 行货 旗舰 屏幕 采用 三星 顶级 屏幕显示 通透 亮度高 阳光 下能 清晰 显示 色彩 好看 打游戏 非常 舒服 电池 采用 电池 充电 速度 达到 续航 非常 给力 整机 手感 舒适 处理器 采用 高通 年度 旗舰 第五代 骁龙 速度 非常 拥有 这样 一部 手机 非常高兴,商品3.csv,1.0,正向
1,非常好用 手感很好 玩游戏简直没的说 商家服务也很好,2025年11月23日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",非常好用 手感很好 玩游戏简直没的说 商家服务也很好,非常 好用 手感 玩游戏 简直 商家 服务,商品3.csv,0.5461,中性
1,显示效果：2K三星珠峰屏很清晰很通透，传奇版太经典了，百看不腻，爱不释手，非常喜欢 ,2025年11月23日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",显示效果三星珠峰屏很清晰很通透传奇版太经典了百看不腻爱不释手非常喜欢,显示 效果 三星 珠峰 清晰 通透 传奇 版太 经典 百看 不腻 爱不释手 非常 喜欢,商品3.csv,1.0,正向
1,同价位唯一三星2k屏，显示效果好，当然黑边略宽算一个遗憾的点，其他方面都比较满意,2025年11月23日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",同价位唯一三星屏显示效果好当然黑边略宽算一个遗憾的点其他方面都比较满意,同价位 唯一 三星 显示 效果 当然 略宽 一个 遗憾 其他 方面 比较满意,商品3.csv,0.7519,中性
1,手机用起来流畅不卡顿  打游戏顺滑   我愿称它为最强游戏机 哈哈,2025年11月23日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手机用起来流畅不卡顿  打游戏顺滑   我愿称它为最强游戏机 哈哈,手机 起来 流畅 不卡顿 打游戏 顺滑 我愿 最强 游戏机 哈哈,商品3.csv,0.9969,正向
1,这款手机真是物超所值！外观简约时尚，手感舒适，功能强大且操作流畅，完全超出预期。画质清晰，音效震撼，续航也很给力，日常使用毫无压力。客服态度极好，物流迅速，包装严实，购物体验非常愉快。无论是性能还是性价比，都堪称同价位中的佼佼者，强烈推荐！,2025年10月24日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",这款手机真是物超所值外观简约时尚手感舒适功能强大且操作流畅完全超出预期画质清晰音效震撼续航也很给力日常使用毫无压力客服态度极好物流迅速包装严实购物体验非常愉快无论是性能还是性价比都堪称同价位中的佼佼者强烈推荐,手机 真是 物超所值 外观 简约 时尚 手感 舒适 功能强大 操作 流畅 完全 超出 预期 画质 清晰 音效 震撼 续航 日常 使用 毫无 压力 客服 态度 极好 物流 迅速 包装 严实 购物 体验 非常 愉快 无论是 性能 还是 性价比 堪称 同价位 佼佼者 强烈推荐,商品3.csv,1.0,正向
1,通信音质：好 其他特色：音质非常好，对称式双扬声器更加清晰，续航也非常不错，使用很流畅，无障碍支持也令人满意。 ,2025年12月10日,"{'机身颜色': '赛道版', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",通信音质好 其他特色音质非常好对称式双扬声器更加清晰续航也非常不错使用很流畅无障碍支持也令人满意,通信 音质 其他 特色 音质 非常 对称 扬声器 更加 清晰 续航 非常 不错 使用 流畅 无障碍 支持 令人满意,商品3.csv,1.0,正向
1,颜色真的很好看，有一个角度是可以看得到一点绿色的，手机丝滑，就很奈斯，值得购买,2025年11月11日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",颜色真的很好看有一个角度是可以看得到一点绿色的手机丝滑就很奈斯值得购买,颜色 真的 好看 一个 角度 可以 得到 一点 绿色 手机 丝滑 奈斯 值得 购买,商品3.csv,0.9993,正向
1,从苹果转到安卓非常成功 ，直接用互传就可以搬运照片视频，王者非常流畅，充电可以选择正常充和快速充，电量一天是肯定够的，体验很好。,2025年11月11日,"{'机身颜色': '赛道版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",从苹果转到安卓非常成功 直接用互传就可以搬运照片视频王者非常流畅充电可以选择正常充和快速充电量一天是肯定够的体验很好,苹果 转到 安卓 非常 成功 直接 互传 可以 搬运 照片 视频 王者 非常 流畅 充电 可以 选择 正常 充和 快速 充电 一天 肯定 体验,商品3.csv,0.9999,正向
1,朋友推荐我买  特意拿来打游戏 刚刚去打了一把王者 画面真的很好 比以前的好多了，不卡 这边还有这个充电宝，充电也快,2025年11月11日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",朋友推荐我买  特意拿来打游戏 刚刚去打了一把王者 画面真的很好 比以前的好多了不卡 这边还有这个充电宝充电也快,朋友 推荐 特意 拿来 打游戏 刚刚 一把 王者 画面 真的 以前 好多 不卡 这边 还有 这个 充电 充电,商品3.csv,0.9996,正向
1,手机收到了，凌云配色非常惊艳。系统也比较流畅，反应很快。王者荣耀144稳得很，也不怎么发热。,2025年11月11日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手机收到了凌云配色非常惊艳系统也比较流畅反应很快王者荣耀稳得很也不怎么发热,手机 收到 凌云 配色 非常 惊艳 系统 比较 流畅 反应 很快 王者 荣耀 稳得 不怎么 发热,商品3.csv,0.9999,正向
1,通信音质：可以可以 其他特色：特别喜欢这个后置灯光 非常不错  显示效果：显示可以 144帧王者 加极致画质 每个草看得清清楚楚 这几点都拉爆苹果几条街了 iQOO你是这个🐂🍺,2025年11月11日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",通信音质可以可以 其他特色特别喜欢这个后置灯光 非常不错  显示效果显示可以 帧王者 加极致画质 每个草看得清清楚楚 这几点都拉爆苹果几条街了 你是这个,通信 音质 可以 可以 其他 特色 特别 喜欢 这个 后置 灯光 非常 不错 显示 效果 显示 可以 王者 极致 画质 每个 草看 清清楚楚 几点 苹果 几条 这个,商品3.csv,0.9995,正向
1,显示效果：整体不错，我上台手机是一加13 手机，比上台手机整体续航流畅都高出一截  不错挺喜欢 ,2025年11月11日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",显示效果整体不错我上台手机是一加 手机比上台手机整体续航流畅都高出一截  不错挺喜欢,显示 效果 整体 不错 上台 手机 一加 手机 上台 手机 整体 续航 流畅 高出 不错 喜欢,商品3.csv,0.9997,正向
1,手机特别好看，颜值真无敌了，三星的屏幕也很清楚，听了一下音响效果特别好，然后长焦望远能力也特别强，我宣布iQO015为今年综合最佳手机哈哈哈以后可以爽玩游戏了,2025年11月11日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手机特别好看颜值真无敌了三星的屏幕也很清楚听了一下音响效果特别好然后长焦望远能力也特别强我宣布为今年综合最佳手机哈哈哈以后可以爽玩游戏了,手机 特别 好看 颜值 无敌 三星 屏幕 清楚 一下 音响效果 特别 然后 长焦 望远 能力 特别 宣布 今年 综合 最佳 手机 哈哈哈 以后 可以 玩游戏,商品3.csv,1.0,正向
