商品ID,商品标题,价格,店铺名称,店铺标签,销量,产地,是否促销,秒杀信息,商品链接
1015973932181,马年卡通史努比适用苹果华为小米手机壳磁吸iPhone17promax新款16艺术简约15卡通14创意趣味13小众高级手机壳,26.90,CASENIUNIU,回头客2千,2人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=GNiWGbCcuoMDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS2TRV3Flr8
993045491683,Apple/苹果 iPhone 15 Plus 苹果15 plus 原封 全新正品双卡 手机,3800.00,卓迪数码,,700+人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=GC3LjxeeY6YDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS3FHAbzocj
1000341813964,Apple/苹果 iPhone 13 ProMax国行正品13pro苹果13手机双卡5G,1800.00,城市科技数码,,85人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=mvARcRgmUhUDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS1HhTLglJy
978803213000,趣味比奇堡居民适用iPhone17手机壳15Promax苹果16小米14一加13情侣iQOO11丑鱼mate70华为p60红米k80男reno12,12.10,星鹏米鹃专卖店,回头客1万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=GnHZvk9gGZADZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS0LFghjdK6
1024397171305,官方正品5G大屏长续航学生智能手机1024GB大内存电竞游戏备用机,298.00,原装正品特卖店,,11人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=XedcrHm51U4DZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS0GUJpUJBy
851904551988,新款上市/当天发货 荣耀500 16+512GB大内存AI修图5G手机2亿像素Ai拍照全能实况高通骁龙8s正品智能荣耀手机,2661.00,幸运宝贝数码专营店,回头客2千,600+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=XRls4kiimkkDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS3j%2BKJZ1
638752306403,【晒单返30元】HONOR/荣耀Power2 手机10080mAh青海湖电池 电梯信号王 天玑8500 Elite官方旗舰2127,2516.55,苏宁易购官方旗舰店,回头客1000万,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2049&e=nL9ZfAi2tcsDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS2vt%2FXhG
1000069757229,Apple/苹果 iPhone12promax苹果12双卡5G国行苹果12pro正品手机,1380.00,城市科技数码,,55人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=wUdo3JgxBhQDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS1yUiEXq6A
975926041218,【品牌特卖 新品上市】原封正品便宜学生价AI语音红外摇控OTG大内存超薄大屏电竞游戏安卓备用全网通智能手机,358.20,深圳海创利华数码专营店,13年老店,100+人付款,广东 深圳,是,直降289.8元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=bCE01FqGMM0DZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS248Pdm7TE
963693922812,Huawei/华为 nova 12 活力版骁龙778G鸿蒙前置拍照6000万正品手机,1047.00,星峰甄选,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2157&e=XoB4hy8Odh8DZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS3ifSTpNYx
934992957972,官网小c&k旗舰店编织手机包包女士2026新款斜挎包高级感夏天小包,169.00,CrtnzoKroez旗舰店,回头客1万,100+人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=FBn1g9uwQvIDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS0dtmGB%2B
1025290250797,【新品上市】OPPO Find N6 oppofindn6新款折叠屏手机 oppo手机旗舰官网正品店 oppofindn5大折叠手机,999999.00,OPPO欧曙专卖店,12年老店,0人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=XVuaZlJDfFMDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS38bRWfBjo
657537610989,【国家补贴500元】HUAWEI Mate 80 新品华为麒麟芯片 红枫影像鸿蒙手机华为官方旗舰店mate80系列2127,4699.00,苏宁易购官方旗舰店,回头客1000万,1000+人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2061&e=ECCu2ARimB8DZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS2vt%2FXhG
974664762415,【12期免息】Apple/苹果 iPhone 17 Pro Max 手机 全网通 2025 新款 全新国行 正品保障 多仓速发,9999.00,Apple产品权益智选专营店,回头客1万,2000+人付款,浙江 杭州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=MF26Iay9dH4DZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS3DNhshypV
1017188962489,政府补贴15% 6期免息 晒单激活50元 华为nova 15麒麟芯片鸿蒙游戏数码学生新款华为nova15手机官方旗舰店正品,2549.00,华为华亲专卖店,回头客1万,7人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=oOqLmPV%2Fxc4DZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS24psiUv
860059416160,Huawei/华为 nova 10 4G手机绮境森林超广角镜头超级快充256GB,879.00,星峰甄选,,26人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2145&e=QGrD04R9wLoDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS3ifSTpNYx
962131856923,【手机政府补贴】2026新款国补5G智能手机超长续航超耐摔耐磨千百元中老人智能轻薄全面屏手机正品官方旗舰店,458.00,嘉宇金成数码专营店,回头客5千,200+人付款,广东 深圳,是,直降450元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=2025054566&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=7XsUieFRwmMDZwWEwgRgsdNuluKcoLjxRicN7gaF9pDaIfde%2BGG%2Bis0gp393%2Bu0ybRLopeY8vS2NqFgU5Kg
979154582999,【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体手机  安全加密三系统 礼品送礼 24期免息,29502.00,VERTU纬图旗舰店,7年老店,30人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=OkdAxBISzer7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSzcGwxJKRxQjV
994160488413,【国家补贴至高省500元】vivo S50 学生拍照大电池大内存手机 vivo手机官方旗舰店正品官网新款s30,2609.10,vivo手机官方旗舰店,回头客30万,,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=QA8ckIbUo%2Fj7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRAdcJb6fwYp
975622742895,新品上市OPPO Find X9旗舰正品新款4K超清实况照片天玑9500,3888.90,OPPO官方旗舰店,回头客40万,1万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2125&e=2l%2BSLqHhbIr7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRzDTf9gD7dk
972708634672,【享15%国补】vivo iQOO 15新品第五代骁龙8至尊版2K三星屏国补游戏手机iQOO官方旗舰店官网正品大内存iqoo15,4199.00,iQOO手机官方旗舰店,回头客30万,4万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=u39kVmHebLb7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQOiRNRPnXljpL
863772049349,威图【女王节礼物 历史底价5折】VERTU 纬图META1双曲屏奢品双系统隐私安全加密AI智能体手机5G商务智能礼盒,10600.00,VERTU纬图旗舰店,7年老店,90人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=ap0qdTOyja77E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSzcGwxJKRxQjV
988981343953,新品上市OPPOReno15正品新款学生智能宋雨琦精致小直屏2亿,2899.00,OPPO官方旗舰店,回头客40万,4万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2113&e=StcfM59jQnT7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQ7skKDD4tBxqf
1021324474049,【新品上市 抢先付定】HONOR/荣耀Magic V6 折叠屏手机至臻黑钻屏 第五代骁龙8至尊  轻薄续航正品官方旗舰店,99999.00,荣耀官方旗舰店,回头客40万,,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2233&e=cSQlGgOiwgf7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQc%2FdEauxl8f
978811354627,oneplusOPPO一加 15 新品上市第五代骁龙8至尊版性能旗舰手机游戏AI手,3674.00,一加官方旗舰店,回头客10万,2万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2145&e=quvXTRcdznf7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRh13TgetTjb17
1014320815912,终于找到了一款高性价比的手机，大屏幕，支持5G！,348.00,紫悦数码专营店,6年老店,200+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=OqmP4%2BdZwSX7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfTwY8H2xtcXd
1003961525741,【享15%国补】vivo iQOO Z11 Turbo新品上市第五代骁龙8国家补贴大电池手机iQOO官方旗舰店官网大内存,2499.00,iQOO手机官方旗舰店,回头客30万,,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=Mv7OIYX3Jhj7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQOiRNRPnXljpL
993016602639,OPPO 一加 Ace 6T 第五代骁龙 8 超高刷电竞屏游戏AI手机一加,2399.00,一加官方旗舰店,回头客10万,3万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2125&e=IAP9tCt530v7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQbsC96021N517
984462513803,【24期分期】REDMI K90红米k90手机官方旗舰店游戏拍照学生旗舰智能手机小米手机红米手机redmik90,2521.03,机御旗舰店,回头客4万,800+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=FTkXszvN2YL7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRhVni2uCDNMTF
921797054553,手机政府补贴M60pro官方旗舰店2026全新正品全面屏双卡双待5G手机,458.00,5G数码严选店,,300+人付款,广东 深圳,是,直降450元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=9SZXjAMS6uD7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfR8z%2FyDaMTfI
844758148374,【购机享3期免息】REDMI K80红米k80手机官方旗舰店游戏拍照学生国补智能手机小米手机红米手机redmik80,1999.00,小米官方旗舰店,回头客700万,30万+人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=uKjp6oTK4y77E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSY2UBws48gtI1
1010969056730,【享全国10%国补】REDMI Turbo 5 Max新品红米手机小米手机小米官方旗舰店官网新品正品红米turbo5max,2199.00,小米官方旗舰店,回头客700万,3万+人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=X5L8kC0qJPv7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSqCoQFsjtbto1
993986586355,Apple/苹果 iPhone14 Promax正品国行双卡13ProMax苹果13 14手机,1850.00,祥瑞数码城,,300+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=V4qQ3TbvxdH7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSilpS6DJI3qob
968794543088,国行正品 Apple/苹果 iPhone 14/苹果14/13/12全网通手机三期免息,1709.00,宏图数码科技,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=tsn8kAUDRSj7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfTf%2F2vR7e8Gz
1021739384303,暗黑风蝴蝶适用于苹果17promax手机壳复古简约iphoneair时尚15/14/13小众6/7/8plus时尚xs/xr女款12/11保护套,23.50,悠月旗舰店,回头客1万,9人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=tmNcQMuwG%2BT7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQ8EER1a9EwE
974199527610,【12期免息】Apple/苹果 iPhone 17 Pro 手机 A19 Pro 芯片 2025新款 全国联保 游戏拍照 支持淘金币,8999.00,Apple产品潮玩专营店,回头客5千,1000+人付款,浙江 杭州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=G%2FeBEFVBwrD7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfTnQXpxYgD31
960645178998,Apple/苹果 iPhone 14苹果12/13/14 国行正品5G全网通双卡手机,1410.00,融辉数码科技,,500+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=rzJaK3U97Gv7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfS2Hbgh02b7o7M
1024626791557,满屏紫蓝碎花适用苹果17promax手机壳全包高级iPhone16pro新款15plus韩系14pro仙女13promax女电镀羊皮大视窗,19.90,光行者咦哟专卖店,,3人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=Z0DwxH1rPPT7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfS3lauxhSALlAX
1025242171566,海鸥适用苹果17手机壳iphone14克莱因蓝opporeno15油画findx9小众vivos50高级感x300/iqooz11turbo/8一加ace6,17.40,凰族旗舰店,回头客2万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2265&e=3JKG5agjf5X7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRmfK4BNzfKxn6
836064672367,2025年新款华为智选 Hi畅享80Pro 5G手机旗舰正品WIKO手机鸿蒙生态系统40W超级快充智能昆仑玻璃正品hi畅享80,759.00,幸运宝贝数码专营店,回头客2千,800+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=vJtRGfygCVH7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfS3Tg6E3Q9RizM
1010788400668,【2026新款】华强北17mini迷你小手机智能便携小巧小尺寸小屏幕儿童学生专用游戏安卓超小型备用机网红黑科技,366.00,紫悦数码专营店,6年老店,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=vs7CDYBmMYf7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQ9cS%2FkrWB1J
1009322116275,Apple/苹果 iPhone14 Promax正品国行双卡13ProMax苹果13 14手机,1910.00,华科数码城,,94人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=dwcIcoUAa6%2F7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfTIxrv8%2F7g
1027211789552,自嘲熊闹钟适用苹果17手机壳iphone14可爱opporeno15卡通findx9/vivos50/x300/iqooz11turbo/neo9一加ace6/13,12.10,凰族旗舰店,回头客2万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2265&e=onp%2BkJrCItH7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRmfK4BNzfKx
1026482261410,蓝莓星星kt猫适用苹果17promax手机壳高级全包iPhone16pro新款15plus可爱14pro日韩13promax女电镀皮质大视窗,19.90,光行者咦哟专卖店,,2人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=4BlL96mNxkD7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfS3lauxhSALlAX
1024242167418,满屏玫瑰小花适用苹果17promax手机壳iPhone16华为mate60pro新款Pura80可爱reno15女vivos50软x300小米17荣耀,7.80,智隶数码配件专营店,回头客2万,7人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=zKv%2FzYPbuDH7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSoeFsbEkhJ6
670081034773,有内鬼终止交易手机壳适用14苹果16/15诺基亚13华为mate60pro老人机iphone17套50大哥大max老年机p70小米vivo,9.50,帕沃森数码旗舰店,回头客10万,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=BKI7H%2B94aUz7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQfpyG%2Fd%2
808125448354,【官方旗舰16Promax】正品全新16G+512G超薄大屏电竞八核游戏智能手机安卓学生价便宜百元备用机5G全网通,290.00,星联星手机专营店,,400+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=jFmvpCLZz7H7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRWyV1FGz2t5IX
1015973932181,马年卡通史努比适用苹果华为小米手机壳磁吸iPhone17promax新款16艺术简约15卡通14创意趣味13小众高级手机壳,26.90,CASENIUNIU,回头客2千,2人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=qgd8DinJguL7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfTxfT4b1OBl3r0
939216288008,官网小c&k旗舰店手机包包女士2026新款真皮女包高级感单肩水桶包,179.00,CrtnzoKroez旗舰店,回头客1万,100+人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=lFCYxorwoov7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfRXsbtYq1Byx1L
993045491683,Apple/苹果 iPhone 15 Plus 苹果15 plus 原封 全新正品双卡 手机,3800.00,卓迪数码,,700+人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=YC6gbwR6fgD7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSb%2Fdh1HtNdP
1000341813964,Apple/苹果 iPhone 13 ProMax国行正品13pro苹果13手机双卡5G,1800.00,城市科技数码,,85人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=MxB9EY6kcdf7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQS4lMxUt%2FNU
851904551988,新款上市/当天发货 荣耀500 16+512GB大内存AI修图5G手机2亿像素Ai拍照全能实况高通骁龙8s正品智能荣耀手机,2661.00,幸运宝贝数码专营店,回头客2千,600+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=FQa6TlYMpHj7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfS3Tg6E3Q9RizM
978803213000,趣味比奇堡居民适用iPhone17手机壳15Promax苹果16小米14一加13情侣iQOO11丑鱼mate70华为p60红米k80男reno12,12.10,星鹏米鹃专卖店,回头客1万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=MyVkkQlzv3z7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfS2YLU1lEIa8e3
1000069757229,Apple/苹果 iPhone12promax苹果12双卡5G国行苹果12pro正品手机,1380.00,城市科技数码,,55人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=vjTieZo9mnb7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfQP%2BpX1W%2B2
638752306403,【政府补贴15% 晒单返30元】HONOR/荣耀Power2 手机10080mAh青海湖电池电梯信号王天玑8500Elite官方旗舰2127,2516.55,苏宁易购官方旗舰店,回头客1000万,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2049&e=QfiwnEMfm0T7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfTnGPa4LZN%2B9
1024397171305,官方正品5G大屏长续航学生智能手机1024GB大内存电竞游戏备用机,298.00,原装正品特卖店,,11人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1497261540&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=TcSDHcwwNAz7E28VtJTxV4jpXO4pcBOCvk0gyDM%2Fn6qmXuB3qgCXME9pPc0ehLtUBV72ha8TqfSCPSFiSyuNslT
